2018-12-03 11:00:28.240780	2.35	2.72	2.42	0.0	0.0	0.0
2018-12-03 11:00:28.371977	2.35	2.76	2.44	0.0	0.0	0.0
2018-12-03 11:00:28.523624	2.36	2.78	2.45	0.0	0.0	0.0
2018-12-03 11:00:28.683168	2.37	2.77	2.45	0.0	0.0	0.0
2018-12-03 11:00:28.830695	2.38	2.77	2.46	0.0	0.0	0.0
2018-12-03 11:00:28.982336	2.39	2.76	2.47	0.0	0.0	0.0
2018-12-03 11:00:29.133794	2.4	2.77	2.48	0.0	0.0	0.0
2018-12-03 11:00:29.281300	2.41	2.77	2.49	0.0	0.0	0.0
2018-12-03 11:00:48.636040	3.17	1.24	3.26	0.0	0.0	0.0
2018-12-03 11:00:48.779135	3.17	1.28	3.28	0.0	0.0	0.0
2018-12-03 11:00:48.922782	3.17	1.3	3.29	0.0	0.0	0.0
2018-12-03 11:00:49.074310	3.18	1.32	3.29	0.0	0.0	0.0
2018-12-03 11:00:49.226079	3.18	1.33	3.29	0.0	0.0	0.0
2018-12-03 11:00:49.373437	3.19	1.34	3.29	0.0	0.0	0.0
2018-12-03 11:00:49.524977	3.19	1.33	3.3	0.0	0.0	0.0
2018-12-03 11:00:49.676465	3.19	1.33	3.3	0.0	0.0	0.0
